0.34 -0.605364 0.0211662
0.341 -0.646978 0.0242765
0.342 -0.69063 0.0298892
0.343 -0.711115 0.035454
0.344 -0.740167 0.0432867
0.345 -0.759582 0.0528306
0.346 -0.763167 0.0574751
0.347 -0.773214 0.067369
0.348 -0.779483 0.0741109
0.349 -0.78376 0.0804227
0.35 -0.795378 0.0928414
0.351 -0.793057 0.0983747
0.352 -0.800614 0.110552
0.353 -0.805326 0.119318
0.354 -0.807481 0.1261
0.355 -0.808522 0.133421
0.356 -0.816121 0.145157
0.357 -0.815585 0.151732
0.358 -0.818715 0.159701
0.359 -0.823262 0.170978
0.36 -0.822971 0.177233
0.361 -0.825793 0.185819
0.362 -0.827967 0.192956
0.363 -0.828819 0.200756
0.364 -0.831463 0.211455
0.365 -0.833626 0.220591
0.366 -0.83608 0.228689
0.367 -0.837559 0.238883
0.368 -0.839488 0.24626
0.369 -0.842332 0.256919
0.37 -0.843183 0.262368
0.371 -0.843413 0.272223
0.372 -0.846333 0.281584
0.373 -0.847183 0.290807
0.374 -0.848237 0.29746
0.375 -0.852003 0.3099
0.376 -0.85189 0.314939
0.377 -0.854555 0.326263
0.378 -0.855643 0.33535
0.379 -0.85681 0.340007
0.38 -0.857912 0.349986
0.381 -0.859851 0.359862
0.382 -0.861709 0.368025
0.383 -0.86279 0.376177
0.384 -0.865639 0.38805
0.385 -0.866751 0.392739
0.386 -0.867487 0.402368
0.387 -0.868576 0.411854
0.388 -0.870977 0.421228
0.389 -0.872322 0.429748
0.39 -0.872953 0.435919
0.391 -0.874254 0.446252
0.392 -0.8765 0.455686
0.393 -0.876673 0.461335
0.394 -0.878116 0.472521
0.395 -0.879714 0.47903
0.396 -0.881381 0.488158
0.397 -0.88219 0.495753
0.398 -0.884093 0.506428
0.399 -0.884871 0.51152
0.4 -0.886229 0.52079
0.401 -0.887618 0.529962
0.402 -0.889287 0.537744
0.403 -0.889941 0.54656
0.404 -0.89155 0.553284
0.405 -0.892841 0.560772
0.406 -0.894211 0.569956
0.407 -0.895347 0.576727
0.408 -0.896406 0.585748
0.409 -0.897853 0.59298
0.41 -0.899482 0.601559
0.411 -0.899939 0.609413
0.412 -0.901944 0.617079
0.413 -0.902855 0.625356
0.414 -0.903941 0.632126
0.415 -0.905469 0.6407
0.416 -0.906744 0.648734
