0.154 -0.0714092 0.935731
0.155 -0.0723027 0.934214
0.156 -0.0732076 0.933025
0.157 -0.0742425 0.929795
0.158 -0.0751657 0.928205
0.159 -0.0760907 0.926655
0.16 -0.0770847 0.92475
0.161 -0.0779762 0.923549
0.162 -0.0790794 0.921636
0.163 -0.080013 0.919305
0.164 -0.0809875 0.917432
0.165 -0.0820065 0.916622
0.166 -0.0829875 0.912406
0.167 -0.084015 0.911677
0.168 -0.0850557 0.910492
0.169 -0.0860405 0.907192
0.17 -0.0870907 0.90501
0.171 -0.088155 0.902234
0.172 -0.0892361 0.901031
0.173 -0.0901862 0.89935
0.174 -0.0912341 0.896032
0.175 -0.0923011 0.893754
0.176 -0.0932884 0.891666
0.177 -0.0944877 0.889281
0.178 -0.0953775 0.886737
0.179 -0.0964712 0.884782
0.18 -0.0976945 0.881555
0.181 -0.0987248 0.879219
0.182 -0.0997933 0.877205
0.183 -0.100939 0.873672
0.184 -0.101934 0.871291
0.185 -0.10311 0.867858
0.186 -0.104191 0.866762
0.187 -0.105368 0.863958
0.188 -0.10655 0.861024
0.189 -0.107764 0.856744
0.19 -0.108811 0.85548
0.191 -0.110024 0.852078
0.192 -0.111027 0.850674
0.193 -0.11224 0.846506
0.194 -0.113452 0.841855
0.195 -0.114517 0.841525
0.196 -0.115707 0.836592
0.197 -0.117024 0.834011
0.198 -0.118241 0.831188
0.199 -0.119421 0.827132
0.2 -0.12046 0.825486
0.201 -0.121632 0.820885
0.202 -0.122777 0.81648
0.203 -0.124206 0.81417
0.204 -0.12523 0.810813
0.205 -0.126459 0.806774
0.206 -0.12777 0.804396
0.207 -0.129176 0.800632
0.208 -0.130225 0.796717
0.209 -0.131533 0.794697
0.21 -0.132788 0.790196
0.211 -0.134049 0.786094
0.212 -0.13531 0.783055
0.213 -0.136536 0.778979
0.214 -0.137902 0.774502
0.215 -0.138973 0.772438
0.216 -0.140282 0.767846
0.217 -0.141696 0.763662
0.218 -0.142829 0.75995
0.219 -0.14429 0.756567
0.22 -0.145595 0.752661
0.221 -0.146668 0.747521
0.222 -0.147965 0.74161
0.223 -0.149221 0.73756
0.224 -0.150599 0.734638
0.225 -0.152075 0.728434
0.226 -0.153301 0.727194
0.227 -0.154481 0.723377
0.228 -0.155981 0.717315
0.229 -0.157328 0.714596
0.23 -0.158726 0.709955
0.231 -0.160107 0.704352
0.232 -0.1611 0.699868
0.233 -0.162735 0.694603
0.234 -0.16408 0.690192
0.235 -0.165348 0.684977
0.236 -0.1666 0.682206
0.237 -0.168153 0.676321
0.238 -0.169371 0.671155
0.239 -0.170836 0.66726
0.24 -0.172363 0.663651
0.241 -0.173456 0.65831
0.242 -0.174922 0.649956
0.243 -0.176233 0.64865
0.244 -0.177769 0.644053
0.245 -0.179345 0.636982
0.246 -0.180285 0.633134
0.247 -0.182245 0.628748
0.248 -0.183244 0.621041
0.249 -0.184687 0.619457
0.25 -0.186325 0.614095
0.251 -0.187422 0.608227
0.252 -0.188921 0.599258
0.253 -0.190643 0.597388
0.254 -0.191502 0.58947
0.255 -0.193073 0.586342
0.256 -0.194267 0.577844
0.257 -0.195936 0.577543
0.258 -0.197452 0.57066
0.259 -0.198594 0.562982
0.26 -0.200041 0.557521
0.261 -0.201501 0.552392
0.262 -0.203556 0.546488
0.263 -0.204433 0.541723
0.264 -0.206369 0.535871
0.265 -0.207389 0.529419
0.266 -0.209013 0.524011
0.267 -0.210194 0.51684
0.268 -0.211907 0.512546
0.269 -0.213047 0.506679
0.27 -0.214517 0.498676
0.271 -0.215705 0.491639
0.272 -0.217325 0.487337
0.273 -0.219081 0.481636
0.274 -0.220116 0.475268
0.275 -0.221598 0.470082
0.276 -0.22357 0.462219
0.277 -0.223851 0.45645
0.278 -0.225619 0.447443
0.279 -0.22708 0.444321
0.28 -0.228907 0.438189
0.281 -0.230494 0.429999
0.282 -0.23127 0.423983
0.283 -0.232626 0.417739
0.284 -0.234642 0.411613
0.285 -0.236108 0.404007
0.286 -0.237338 0.396307
0.287 -0.237989 0.393028
0.288 -0.239588 0.385789
0.289 -0.241668 0.376717
0.29 -0.242726 0.372067
0.291 -0.244447 0.364863
0.292 -0.245292 0.357255
0.293 -0.247381 0.349907
0.294 -0.248273 0.342957
0.295 -0.250096 0.335592
0.296 -0.25179 0.328204
0.297 -0.25329 0.3245
0.298 -0.253701 0.315212
0.299 -0.254757 0.307176
0.3 -0.257213 0.299289
0.301 -0.25804 0.295125
0.302 -0.259217 0.282935
0.303 -0.261228 0.276818
0.304 -0.262441 0.272716
0.305 -0.263811 0.26146
0.306 -0.264889 0.257712
0.307 -0.266926 0.249576
0.308 -0.268919 0.241585
0.309 -0.270275 0.234875
0.31 -0.270687 0.226208
0.311 -0.27123 0.218086
0.312 -0.27372 0.211905
0.313 -0.274413 0.202379
0.314 -0.275059 0.196506
0.315 -0.275575 0.186835
0.316 -0.277936 0.179986
0.317 -0.279121 0.174594
0.318 -0.281825 0.16914
0.319 -0.282729 0.15816
0.32 -0.28352 0.14894
0.321 -0.284894 0.139223
0.322 -0.285311 0.135688
0.323 -0.283775 0.125305
0.324 -0.286893 0.118549
0.325 -0.288243 0.110171
0.326 -0.286221 0.10276
0.327 -0.288638 0.093679
0.328 -0.290987 0.0860567
0.329 -0.288159 0.0761543
0.33 -0.291845 0.0681706
0.331 -0.29005 0.0631685
0.332 -0.28494 0.0524965
0.333 -0.286333 0.0474208
0.334 -0.282917 0.0372729
0.335 -0.287329 0.0295008
0.336 -0.258356 0.0213398
0.337 -0.248598 0.0128977
0.338 -0.142454 0.00612629
0.339 0.0712251 0.00647983
0.34 0.131195 0.0123822
0.341 0.15454 0.0195923
0.342 0.146238 0.0287379
0.343 0.162454 0.039214
0.344 0.165232 0.0486695
0.345 0.165736 0.0533881
0.346 0.161085 0.0644961
0.347 0.164131 0.0707249
0.348 0.162237 0.081529
0.349 0.161746 0.0932079
0.35 0.163311 0.0979095
0.351 0.164087 0.106984
0.352 0.159247 0.117413
0.353 0.159358 0.124053
0.354 0.161324 0.131766
0.355 0.15798 0.14202
0.356 0.158388 0.149772
0.357 0.156541 0.156902
0.358 0.155711 0.167351
0.359 0.154576 0.177944
0.36 0.152063 0.185287
0.361 0.151096 0.194518
0.362 0.149561 0.203027
0.363 0.150355 0.211893
0.364 0.149761 0.220017
0.365 0.147605 0.227717
0.366 0.146885 0.239766
0.367 0.145813 0.244947
0.368 0.145315 0.254068
0.369 0.142568 0.262719
0.37 0.142757 0.270921
0.371 0.140448 0.281574
0.372 0.140194 0.290321
0.373 0.1379 0.298781
0.374 0.13787 0.305497
0.375 0.137095 0.315379
0.376 0.13521 0.324124
0.377 0.134075 0.333131
0.378 0.133057 0.342345
0.379 0.131812 0.350858
0.38 0.130053 0.360887
0.381 0.129702 0.365917
0.382 0.128796 0.374009
0.383 0.125838 0.385913
0.384 0.125438 0.391202
0.385 0.123701 0.401539
0.386 0.123617 0.411284
0.387 0.122854 0.417506
0.388 0.119999 0.428291
0.389 0.119223 0.435789
0.39 0.11835 0.442684
0.391 0.117061 0.45397
0.392 0.116543 0.460105
0.393 0.115385 0.46955
0.394 0.114514 0.476202
0.395 0.112881 0.485566
0.396 0.111709 0.494521
0.397 0.110446 0.501314
0.398 0.109596 0.510312
0.399 0.107582 0.519292
0.4 0.106602 0.528737
0.401 0.10544 0.53472
0.402 0.105083 0.543712
0.403 0.103181 0.552843
0.404 0.102568 0.558025
0.405 0.101054 0.568618
0.406 0.099849 0.576358
0.407 0.0989289 0.582585
0.408 0.0971086 0.593257
0.409 0.0969537 0.599116
0.41 0.0957674 0.607673
0.411 0.094652 0.612784
0.412 0.0934836 0.621214
0.413 0.0921971 0.629275
0.414 0.0910369 0.638536
0.415 0.0900584 0.645169
0.416 0.0888917 0.652992
0.417 0.0880707 0.659103
0.418 0.0868903 0.666092
0.419 0.085544 0.675171
0.42 0.0846723 0.680995
0.421 0.0833384 0.689159
0.422 0.0823047 0.695561
0.423 0.0806131 0.704551
0.424 0.079921 0.710388
0.425 0.0790549 0.718438
0.426 0.0778504 0.723933
0.427 0.076367 0.730688
0.428 0.0756155 0.738237
0.429 0.0744363 0.744592
0.43 0.0736138 0.751304
0.431 0.0721848 0.757452
0.432 0.0713138 0.764333
0.433 0.0699015 0.771147
0.434 0.0689114 0.777886
0.435 0.0676562 0.783418
0.436 0.0671931 0.789155
0.437 0.065816 0.796136
0.438 0.0641931 0.802631
0.439 0.0636882 0.807733
0.44 0.0626289 0.813417
0.441 0.0616733 0.819272
0.442 0.0603144 0.825785
0.443 0.0593355 0.831163
0.444 0.0584323 0.836639
0.445 0.057223 0.842225
0.446 0.0558908 0.847925
0.447 0.05486 0.8537
0.448 0.0541013 0.858618
0.449 0.0526972 0.863518
0.45 0.0519371 0.868901
0.451 0.0506199 0.874002
0.452 0.049832 0.877978
0.453 0.0486309 0.8836
0.454 0.0478707 0.888288
0.455 0.0465934 0.892973
0.456 0.0454867 0.897607
0.457 0.0443766 0.902144
0.458 0.0435046 0.906203
0.459 0.0424058 0.91059
0.46 0.0412547 0.91522
0.461 0.040383 0.918597
0.462 0.0392969 0.922857
0.463 0.0381212 0.92721
0.464 0.0374854 0.930427
0.465 0.0362247 0.934113
0.466 0.0351042 0.938297
0.467 0.0339755 0.941778
0.468 0.032804 0.945133
0.469 0.0319271 0.948175
0.47 0.0309226 0.951572
0.471 0.0298071 0.954673
0.472 0.0288039 0.957753
0.473 0.0276563 0.960883
0.474 0.0268176 0.963471
0.475 0.0256516 0.966254
0.476 0.0247184 0.968881
0.477 0.0236947 0.971338
0.478 0.0226667 0.973737
0.479 0.0215369 0.976163
0.48 0.0205042 0.978334
0.481 0.019518 0.980461
0.482 0.0184775 0.982463
0.483 0.0175784 0.984253
0.484 0.0164472 0.986109
0.485 0.0154412 0.987748
0.486 0.0144162 0.989367
0.487 0.0133253 0.990861
0.488 0.0123116 0.992141
0.489 0.011308 0.993408
0.49 0.0102413 0.994553
0.491 0.00926483 0.995606
0.492 0.00825892 0.996498
0.493 0.00716396 0.997334
0.494 0.00615128 0.998041
0.495 0.00513301 0.998636
0.496 0.00410612 0.99913
0.497 0.00308561 0.999512
0.498 0.00205312 0.999783
0.499 0.00102785 0.999945
0.5 -1.72556e-15 1
